locus_tag	product	protein_id	go_function	go_process	go_component	gene	GOs	Description	KEGG_ko	KEGG_Module	BRITE	KEGG_TC	CAZy	PFAMs
LDZ24_RS24755	ATP-dependent DNA helicase RecQ	WP_248324538.1	3'-5' DNA helicase activity|0043138||IEA				-	TIGRFAM ATP-dependent DNA helicase, RecQ family	ko:K03654	-	ko00000,ko00001,ko01000,ko03400	-	-	DEAD,Helicase_C,RecQ_Zn_bind
LDZ24_RS24760	CsbD family protein	WP_244850679.1					-	CsbD-like	-	-	-	-	-	-
LDZ24_RS24770	porin	WP_248324540.1	porin activity|0015288||IEA		cell outer membrane|0009279||IEA		-	PFAM porin Gram-negative type	-	-	-	-	-	Porin_4
LDZ24_RS24775	manganese catalase family protein	WP_175945721.1					-	Pfam Manganese containing catalase	ko:K07217	-	ko00000	-	-	Mn_catalase
LDZ24_RS24785	ShlB/FhaC/HecB family hemolysin secretion/activation protein	WP_248324770.1	porin activity|0015288||IEA	protein transport|0015031||IEA	pore complex|0046930||IEA		-	Haemolysin secretion/activation protein ShlB/FhaC/HecB	-	-	-	-	-	POTRA_2,ShlB
LDZ24_RS24790	filamentous hemagglutinin N-terminal domain-containing protein	WP_248324541.1					-	TIGRFAM filamentous haemagglutinin family outer membrane protein	-	-	-	-	-	Glug,Haemagg_act
LDZ24_RS24795	hypothetical protein	WP_244850673.1					-	-	-	-	-	-	-	-
LDZ24_RS24800	NADH:flavin oxidoreductase/NADH oxidase	WP_248324542.1					-	NADH:flavin oxidoreductase / NADH oxidase family	ko:K00219	-	ko00000,ko01000	-	-	Oxidored_FMN
LDZ24_RS24805	hypothetical protein	WP_248324543.1					-	-	-	-	-	-	-	-
LDZ24_RS24810	YdcF family protein	WP_248324544.1					-	DUF218 domain	-	-	-	-	-	DUF218
LDZ24_RS24815	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	WP_248324545.1	2-polyprenyl-6-hydroxyphenol methylase activity|0102208||IEA	methylation|0032259||IEA			-	Methyltransferase domain	-	-	-	-	-	-
LDZ24_RS24830	carotenoid 1,2-hydratase	WP_248324772.1					-	Lipocalin-like domain	-	-	-	-	-	CrtC,Lipocalin_9
LDZ24_RS24835	YeeE/YedE family protein	WP_248324548.1					-	Sulphur transport	ko:K07112	-	ko00000	-	-	Sulf_transp
LDZ24_RS24840	5,6-dimethylbenzimidazole synthase	WP_248324549.1	oxidoreductase activity, acting on metal ions|0016722||IEA	FMN catabolic process|0032363||IEA		bluB	-	Cob(II)yrinic acid a,c-diamide reductase	ko:K02303,ko:K04719	M00121	ko00000,ko00001,ko00002,ko01000	-	-	Nitroreductase
LDZ24_RS24845	hypothetical protein	WP_248324550.1					-	-	-	-	-	-	-	-
LDZ24_RS24850	polysaccharide deacetylase family protein	WP_248324551.1	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA	carbohydrate metabolic process|0005975||IEA			-	Polysaccharide deacetylase	-	-	-	-	-	Polysacc_deac_1
LDZ24_RS24855	glycosyltransferase	WP_248324552.1					-	Glycosyl transferase family 4	ko:K02851	-	ko00000,ko01000,ko01003,ko01005	-	-	Glycos_transf_4
LDZ24_RS24860	serine O-acetyltransferase	WP_248324553.1	serine O-acetyltransferase activity|0009001||IEA	cysteine biosynthetic process from serine|0006535||IEA			-	Hexapeptide repeat of succinyl-transferase	-	-	-	-	-	Hexapep
LDZ24_RS24865	right-handed parallel beta-helix repeat-containing protein	WP_248324554.1					-	Belongs to the glycosyl hydrolase 28 family	-	-	-	-	-	Beta_helix
LDZ24_RS24870	EpsG family protein	WP_248324555.1					-	-	-	-	-	-	-	EpsG
LDZ24_RS24875	GNAT family N-acetyltransferase	WP_248324556.1					-	Acetyltransferase (GNAT) domain	-	-	-	-	-	Acetyltransf_6
LDZ24_RS24880	GNAT family N-acetyltransferase	WP_248324557.1					-	Acetyltransferase (GNAT) domain	-	-	-	-	-	Acetyltransf_6
LDZ24_RS24885	hypothetical protein	WP_248324558.1					-	Belongs to the glycosyl hydrolase 28 family	-	-	-	-	-	-
LDZ24_RS24895	glycosyltransferase	WP_248324560.1					-	Glycosyl transferase 4-like domain	ko:K21011	-	ko00000,ko00001,ko01003	-	GT4	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1
LDZ24_RS24900	glycosyltransferase family 4 protein	WP_248324561.1					-	Glycosyl transferase 4-like	-	-	-	-	-	Glyco_trans_1_4,Glyco_trans_4_2,Glyco_transf_4,Glycos_transf_1
LDZ24_RS24905	glycosyltransferase family 4 protein	WP_248324562.1	glycosyltransferase activity|0016757||IEA				-	glycosyl transferase	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1
LDZ24_RS24910	murein biosynthesis integral membrane protein MurJ	WP_248324563.1	lipid-linked peptidoglycan transporter activity|0015648||IEA	cell wall organization|0071555||IEA		murJ	-	MviN-like protein	-	-	-	-	-	MVIN
LDZ24_RS24920	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB	WP_248324565.1	NAD binding|0051287||IEA	polysaccharide biosynthetic process|0000271||IEA		tviB	-	Belongs to the UDP-glucose GDP-mannose dehydrogenase family	ko:K02474,ko:K13015	-	ko00000,ko00001,ko01000,ko01005	-	-	UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N
LDZ24_RS24925	polysaccharide biosynthesis tyrosine autokinase	WP_248324566.1		extracellular polysaccharide biosynthetic process|0045226||IEA			-	TIGRFAM exopolysaccharide transport protein family	ko:K16692	-	ko00000,ko01000,ko01001	-	-	AAA_31,CbiA,GNVR,Wzz
LDZ24_RS24930	DJ-1/PfpI family protein	WP_248324567.1					-	DJ-1/PfpI family	-	-	-	-	-	DJ-1_PfpI
LDZ24_RS24935	NUDIX domain-containing protein	WP_248324568.1	hydrolase activity|0016787||IEA				-	NUDIX domain	ko:K03574	-	ko00000,ko01000,ko03400	-	-	NUDIX
LDZ24_RS24940	YhcG family protein	WP_248324569.1					-	Protein of unknown function (DUF1016)	-	-	-	-	-	DUF1016
LDZ24_RS24945	DNA-binding protein	WP_248324570.1					-	Plasmid replication region DNA-binding N-term	-	-	-	-	-	KfrA_N
LDZ24_RS24950	ester cyclase	WP_248324571.1					-	SnoaL-like polyketide cyclase	-	-	-	-	-	SnoaL
LDZ24_RS24955	GFA family protein	WP_248324572.1	metal ion binding|0046872||IEA				-	Glutathione-dependent formaldehyde-activating	-	-	-	-	-	GFA
LDZ24_RS24960	MFS transporter	WP_248324573.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	Pfam Major Facilitator Superfamily	-	-	-	-	-	MFS_1
LDZ24_RS24970	CDP-diacylglycerol--serine O-phosphatidyltransferase	WP_248324574.1	CDP-diacylglycerol-serine O-phosphatidyltransferase activity|0003882||IEA	phospholipid biosynthetic process|0008654||IEA		pssA	-	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	ko:K17103	M00093	ko00000,ko00001,ko00002,ko01000	-	-	CDP-OH_P_transf
LDZ24_RS24975	DUF3034 family protein	WP_248324575.1					-	Protein of unknown function (DUF3034)	-	-	-	-	-	DUF3034
LDZ24_RS24980	group 1 truncated hemoglobin	WP_248324576.1					-	Bacterial-like globin	ko:K06886	-	ko00000	-	-	Bac_globin
LDZ24_RS24985	methylamine utilization protein	WP_248324577.1					-	PFAM blue (type 1) copper domain protein	-	-	-	-	-	-
LDZ24_RS24990	EAL domain-containing protein	WP_248324578.1					-	GGDEF domain containing protein	-	-	-	-	-	EAL,GAF,GAF_2,GGDEF,HAMP,PAS,PAS_4,PAS_8,PAS_9,dCache_3
LDZ24_RS24995	response regulator transcription factor	WP_248324579.1		phosphorelay signal transduction system|0000160||IEA			-	response regulator	ko:K07687	M00474	ko00000,ko00001,ko00002,ko02022	-	-	GerE,Response_reg
LDZ24_RS25000	response regulator transcription factor	WP_248324580.1					-	response regulator	-	-	-	-	-	GerE,Response_reg
LDZ24_RS28080	filamentous hemagglutinin N-terminal domain-containing protein	WP_305854739.1					-	family outer membrane protein	-	-	-	-	-	ESPR,Haemagg_act,PATR
LDZ24_RS25015	peptide transporter	WP_248324581.1					-	O-linked N-acetylglucosamine transferase SPINDLY family	-	-	-	-	-	-
LDZ24_RS25020	methyltransferase domain-containing protein	WP_248324582.1					-	Glycosyltransferase family 9 (heptosyltransferase)	-	-	-	-	-	Glyco_transf_9,Methyltransf_23
LDZ24_RS25035	ATP-binding protein	WP_248324585.1					-	Histidine kinase	ko:K07677	M00474	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	HATPase_c,HisKA,Hpt,Response_reg
LDZ24_RS25040	sensor domain-containing diguanylate cyclase	WP_248324586.1					-	Diguanylate cyclase	-	-	-	-	-	GGDEF,PAS_7
LDZ24_RS25055	hypothetical protein	WP_248324588.1					-	-	-	-	-	-	-	-
LDZ24_RS25070	hypothetical protein	WP_248324591.1					-	-	-	-	-	-	-	-
LDZ24_RS25075	hypothetical protein	WP_248324592.1					-	-	-	-	-	-	-	-
LDZ24_RS25080	hypothetical protein	WP_248324593.1					-	-	-	-	-	-	-	-
LDZ24_RS25090	PQQ-binding-like beta-propeller repeat protein	WP_248324594.1					-	Pyrrolo-quinoline quinone	-	-	-	-	-	PQQ,PQQ_2,PQQ_3
LDZ24_RS25095	DUF1801 domain-containing protein	WP_248324595.1					-	Domain of unknown function (DU1801)	-	-	-	-	-	DUF1801
LDZ24_RS25100	CoA transferase	WP_248324596.1	CoA-transferase activity|0008410||IEA				-	L-carnitine dehydratase bile acid-inducible protein F	-	-	-	-	-	CoA_transf_3
LDZ24_RS25110	four-carbon acid sugar kinase family protein	WP_248324598.1	kinase activity|0016301||IEA				-	type III effector	ko:K22129	-	ko00000,ko01000	-	-	DUF1357_C,DUF1537
LDZ24_RS25120	DeoR/GlpR family DNA-binding transcription regulator	WP_248324600.1	DNA-binding transcription factor activity|0003700||IEA				-	Transcriptional regulator	-	-	-	-	-	DeoRC,HTH_DeoR
LDZ24_RS25125	PAS domain S-box protein	WP_248324601.1					-	histidine kinase A domain protein	-	-	-	-	-	GAF_2,HATPase_c,HisKA,PAS,PAS_9,Response_reg
LDZ24_RS25130	LysR family transcriptional regulator	WP_248324602.1	DNA-binding transcription activator activity|0001216||IEA				-	LysR family transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS25140	hypothetical protein	WP_248324604.1					-	-	-	-	-	-	-	-
LDZ24_RS25150	class II aldolase/adducin family protein	WP_248324606.1					-	Class II aldolase adducin family protein	-	-	-	-	-	Aldolase_II
LDZ24_RS25155	4-oxalocrotonate tautomerase	WP_175945609.1					-	4-oxalocrotonate tautomerase	ko:K01821	M00569	ko00000,ko00001,ko00002,ko01000	-	-	Tautomerase
LDZ24_RS25180	nitroreductase	WP_248324611.1	obsolete oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor|0016657||IEA				-	nitroreductase	-	-	-	-	-	Nitroreductase
LDZ24_RS25190	LysR substrate-binding domain-containing protein	WP_248324613.1					-	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS25195	M20 aminoacylase family protein	WP_248324614.1	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA				-	amidohydrolase	-	-	-	-	-	M20_dimer,Peptidase_M20
LDZ24_RS25200	endonuclease/exonuclease/phosphatase family protein	WP_248324615.1	catalytic activity|0003824||IEA				-	endonuclease	-	-	-	-	-	Exo_endo_phos
LDZ24_RS25205	DUF4019 domain-containing protein	WP_241270126.1					-	Protein of unknown function (DUF4019)	-	-	-	-	-	DUF4019
LDZ24_RS25210	high-potential iron-sulfur protein	WP_206470772.1					-	Specific class of high-redox-potential 4Fe-4S ferredoxins. Functions in anaerobic electron transport in most purple and in some other photosynthetic bacteria and in at least one genus (Paracoccus) of halophilic, denitrifying bacteria	-	-	-	-	-	HIPIP
LDZ24_RS25215	oxalate:formate antiporter	WP_159834252.1					-	-	-	-	-	-	-	-
LDZ24_RS25220	OFA family MFS transporter	WP_175945578.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	Major facilitator superfamily	-	-	-	-	-	MFS_1
LDZ24_RS25225	enoyl-CoA hydratase	WP_248324616.1	catalytic activity|0003824||IEA				-	enoyl-CoA hydratase	-	-	-	-	-	ECH_1
LDZ24_RS25230	acyl-CoA synthetase	WP_248324617.1					-	PFAM AMP-dependent synthetase and ligase	ko:K00666	-	ko00000,ko01000,ko01004	-	-	AMP-binding,AMP-binding_C
LDZ24_RS25265	porin	WP_248324624.1					-	PFAM porin Gram-negative type	-	-	-	-	-	Porin_4
LDZ24_RS25270	hypothetical protein	WP_248324625.1					-	-	-	-	-	-	-	-
LDZ24_RS25285	hypothetical protein	WP_248324627.1					-	-	-	-	-	-	-	-
LDZ24_RS25290	HAD family hydrolase	WP_248324628.1	hydrolase activity|0016787||IEA				-	TIGRFAM HAD-superfamily hydrolase, subfamily IA, variant 3	-	-	-	-	-	HAD_2
LDZ24_RS25300	phosphodiesterase	WP_248324630.1					-	GGDEF domain containing protein	-	-	-	-	-	CBS,EAL,GGDEF
LDZ24_RS25305	response regulator	WP_248324631.1		phosphorelay signal transduction system|0000160||IEA			-	Histidine kinase	-	-	-	-	-	GAF_2,HATPase_c,HisKA,PAS_3,PAS_4,PAS_9,Response_reg
LDZ24_RS25315	low affinity iron permease family protein	WP_248324633.1		transmembrane transport|0055085||IEA			-	Low affinity iron permease	-	-	-	-	-	Iron_permease
LDZ24_RS25340	LacI family DNA-binding transcriptional regulator	WP_244140237.1					-	Bacterial regulatory proteins, lacI family	ko:K02529	-	ko00000,ko03000	-	-	LacI,Peripla_BP_3
LDZ24_RS25345	phytanoyl-CoA dioxygenase family protein	WP_248324638.1					-	Phytanoyl-CoA dioxygenase (PhyH)	-	-	-	-	-	PhyH
LDZ24_RS25355	hypothetical protein	WP_248324640.1					-	-	-	-	-	-	-	-
LDZ24_RS25365	hypothetical protein	WP_248324641.1					-	-	-	-	-	-	-	-
LDZ24_RS25370	DUF3140 domain-containing protein	WP_248324774.1					-	Protein of unknown function (DUF3140)	-	-	-	-	-	DUF3140
LDZ24_RS25375	putative DNA modification/repair radical SAM protein	WP_175945527.1	S-adenosyl-L-methionine binding|1904047||IEA				-	PFAM Radical SAM domain protein	-	-	-	-	-	Radical_SAM
LDZ24_RS25380	UdgX family uracil-DNA binding protein	WP_248324642.1					-	PFAM Uracil-DNA glycosylase superfamily	ko:K21929	-	ko00000,ko00001,ko01000,ko03400	-	-	DUF4130,UDG
LDZ24_RS25385	SDR family NAD(P)-dependent oxidoreductase	WP_248324643.1	NAD+ binding|0070403||IEA				-	Short-chain dehydrogenase reductase sdr	-	-	-	-	-	adh_short_C2
LDZ24_RS25390	DUF4410 domain-containing protein	WP_248324644.1					-	Domain of unknown function (DUF4410)	-	-	-	-	-	DUF4410
LDZ24_RS25395	cardiolipin synthase	WP_248324645.1	phosphotransferase activity, for other substituted phosphate groups|0016780||IEA	cardiolipin biosynthetic process|0032049||IEA		cls	-	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	ko:K06131	-	ko00000,ko00001,ko01000	-	-	PLDc_2
LDZ24_RS25400	bifunctional diguanylate cyclase/phosphodiesterase	WP_248324646.1					-	GGDEF domain containing protein	ko:K21023	-	ko00000,ko00001,ko01000	-	-	EAL,GGDEF,MHYT
LDZ24_RS25405	MarR family winged helix-turn-helix transcriptional regulator	WP_248324647.1	DNA-binding transcription factor activity|0003700||IEA	regulation of DNA-templated transcription|0006355||IEA			-	PFAM regulatory protein, MarR	-	-	-	-	-	MarR
LDZ24_RS25410	DUF4148 domain-containing protein	WP_248324648.1					-	-	-	-	-	-	-	DUF4148
LDZ24_RS25415	EAL domain-containing protein	WP_248324649.1					-	Diguanylate phosphodiesterase	-	-	-	-	-	DUF3330,EAL,PTS_EIIC
LDZ24_RS25430	carbohydrate ABC transporter permease	WP_248324651.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA			-	Binding-protein-dependent transport system inner membrane component	-	-	-	-	-	BPD_transp_1
LDZ24_RS25440	sugar-binding transcriptional regulator	WP_248324653.1	carbohydrate binding|0030246||IEA				-	Putative sugar-binding domain	-	-	-	-	-	Sugar-bind
LDZ24_RS25470	xanthine dehydrogenase family protein molybdopterin-binding subunit	WP_248324657.1					-	PFAM aldehyde oxidase and xanthine dehydrogenase molybdopterin binding	ko:K00256,ko:K07303	-	ko00000,ko01000	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2
LDZ24_RS25475	cytochrome c	WP_248324658.1	heme binding|0020037||IEA				-	PFAM cytochrome c, class I	-	-	-	-	-	Cytochrom_C
LDZ24_RS25480	DUF1488 family protein	WP_175945490.1					-	Protein of unknown function (DUF1488)	-	-	-	-	-	DUF1488
LDZ24_RS25485	DUF3331 domain-containing protein	WP_248324659.1					-	Domain of unknown function (DUF3331)	-	-	-	-	-	DUF3331
LDZ24_RS25505	circularly permuted type 2 ATP-grasp protein	WP_248324662.1					-	Circularly permuted ATP-grasp type 2	-	-	-	-	-	CP_ATPgrasp_2
LDZ24_RS25510	alpha-E domain-containing protein	WP_248324663.1					-	A predicted alpha-helical domain with a conserved ER motif.	-	-	-	-	-	Alpha-E
LDZ24_RS25515	putative zinc-binding metallopeptidase	WP_248324664.1					-	Putative zinc-binding metallo-peptidase	-	-	-	-	-	Peptidase_Mx,zinc-ribbon_6
LDZ24_RS25520	DUF2126 domain-containing protein	WP_248324665.1					-	transglutaminase domain protein	-	-	-	-	-	Bact_transglu_N,DUF2126,Transglut_core
LDZ24_RS25525	circularly permuted type 2 ATP-grasp protein	WP_248324666.1					-	A predicted alpha-helical domain with a conserved ER motif.	-	-	-	-	-	Alpha-E,CP_ATPgrasp_2
LDZ24_RS25530	transglutaminase family protein	WP_248324667.1					-	transglutaminase domain protein	-	-	-	-	-	Bact_transglu_N,Transglut_core
LDZ24_RS25535	dihydrofolate reductase family protein	WP_248324668.1	5-amino-6-(5-phosphoribosylamino)uracil reductase activity|0008703||IEA				-	RibD C-terminal domain	-	-	-	-	-	RibD_C
LDZ24_RS25540	hypothetical protein	WP_248324669.1					-	-	-	-	-	-	-	-
LDZ24_RS25550	PilZ domain-containing protein	WP_248324671.1	cyclic-di-GMP binding|0035438||IEA				-	PilZ domain	-	-	-	-	-	PilZ,YcgR_2
LDZ24_RS25555	tyrosinase family protein	WP_248324672.1	metal ion binding|0046872||IEA				-	Common central domain of tyrosinase	-	-	-	-	-	PPO1_DWL,PPO1_KFDV,Tyrosinase
LDZ24_RS25565	SDR family oxidoreductase	WP_248324674.1	NAD+ binding|0070403||IEA				-	NAD(P)H-binding	-	-	-	-	-	Epimerase,NAD_binding_10
LDZ24_RS25570	response regulator	WP_248324675.1		phosphorelay signal transduction system|0000160||IEA			-	Histidine kinase	-	-	-	-	-	HATPase_c,HisKA,PAS_3,PAS_4,PAS_9,Response_reg
LDZ24_RS25585	sugar-transfer associated ATP-grasp domain-containing protein	WP_248324678.1					-	Sugar-transfer associated ATP-grasp	-	-	-	-	-	ATPgrasp_ST
LDZ24_RS25600	sorbosone dehydrogenase family protein	WP_371747512.1					-	Dehydrogenase	-	-	-	-	-	GSDH
LDZ24_RS25605	DUF2231 domain-containing protein	WP_175945446.1					-	membrane	-	-	-	-	-	-
LDZ24_RS25615	LysR family transcriptional regulator	WP_206470829.1	DNA-binding transcription activator activity|0001216||IEA				-	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS25620	exopolysaccharide Pel transporter PelG	WP_206470830.1				pelG	-	Putative exopolysaccharide Exporter (EPS-E)	ko:K21012	-	ko00000,ko00001	-	-	PelG
LDZ24_RS25625	GT4 family glycosyltransferase PelF	WP_248324682.1	glycosyltransferase activity|0016757||IEA			pelF	-	glycosyl transferase	ko:K21011	-	ko00000,ko00001,ko01003	-	GT4	DUF3492,Glyco_trans_1_4,Glycos_transf_1
LDZ24_RS25630	lipopolysaccharide N-acetylglucosaminyl transferase	WP_371747513.1					-	Tetratricopeptide repeat	ko:K21010	-	ko00000,ko00001	-	-	-
LDZ24_RS25635	PelD GGDEF domain-containing protein	WP_248324684.1					-	PelD GGDEF domain	ko:K21009	-	ko00000,ko00001	-	-	GAF_3,PelD_GGDEF
LDZ24_RS25640	penicillin-binding protein activator LpoB	WP_248324685.1					-	cAMP biosynthetic process	ko:K21008	-	ko00000,ko00001	-	-	LpoB
LDZ24_RS25645	tetratricopeptide repeat protein	WP_248324686.1					-	Tetratricopeptide repeat	ko:K21007	-	ko00000,ko00001	-	-	TPR_15,TPR_19
LDZ24_RS25650	bifunctional glycoside hydrolase 114/ polysaccharide deacetylase family protein	WP_248324687.1					-	signal peptide protein	ko:K21006	-	ko00000,ko00001	-	-	Glyco_hydro_114,Polysacc_deac_1
LDZ24_RS25655	response regulator	WP_248324688.1		phosphorelay signal transduction system|0000160||IEA			-	response regulator	ko:K11443	M00511	ko00000,ko00001,ko00002,ko02022	-	-	Response_reg
LDZ24_RS25660	CsbD family protein	WP_248324689.1					-	Belongs to the UPF0337 (CsbD) family	-	-	-	-	-	CsbD
LDZ24_RS25665	chemotaxis protein CheB	WP_248324690.1	protein-glutamate methylesterase activity|0008984||IEA	chemotaxis|0006935||IEA	cytoplasm|0005737||IEA		-	catalyzes the demethylation of specific methylglutamate residues introduced into the chemoreceptors (methyl-accepting chemotaxis proteins) by CheR	ko:K13924	M00506	ko00000,ko00001,ko00002,ko01000,ko02022,ko02035	-	-	CheB_methylest,CheR,CheR_N,HATPase_c,HisKA,PAS,PAS_10,Response_reg
LDZ24_RS25675	NmrA family NAD(P)-binding protein	WP_248324692.1					-	NmrA family	-	-	-	-	-	NmrA
LDZ24_RS25680	SGNH/GDSL hydrolase family protein	WP_248324693.1					-	PFAM lipolytic protein G-D-S-L family	-	-	-	-	-	Lipase_GDSL_2
LDZ24_RS25690	hypothetical protein	WP_248324695.1					-	-	-	-	-	-	-	-
LDZ24_RS25700	NRAMP family divalent metal transporter	WP_248324696.1	metal ion transmembrane transporter activity|0046873||IEA	metal ion transport|0030001||IEA			-	Natural resistance-associated macrophage protein	-	-	-	-	-	Nramp
LDZ24_RS25710	NADH:flavin oxidoreductase/NADH oxidase	WP_248324697.1					-	NADH flavin oxidoreductase	ko:K00219	-	ko00000,ko01000	-	-	Oxidored_FMN
LDZ24_RS25715	helix-turn-helix transcriptional regulator	WP_248324698.1	DNA-binding transcription factor activity|0003700||IEA				-	helix_turn_helix, Arsenical Resistance Operon Repressor	-	-	-	-	-	HTH_20
LDZ24_RS25725	helix-turn-helix domain-containing protein	WP_248324700.1	sequence-specific DNA binding|0043565||IEA	regulation of DNA-templated transcription|0006355||IEA			GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	Activates expression of the rhaBAD and rhaT operons	ko:K02855,ko:K17736	-	ko00000,ko03000	-	-	AraC_binding,DJ-1_PfpI,HTH_18
