#query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
lcl|NZ_JALQDU010000045.1_cds_WP_008346615.1_5173,1071679.BG57_28070,5.17e-180,502.0,"COG0600@1|root,COG0600@2|Bacteria,1MVD2@1224|Proteobacteria,2VI9N@28216|Betaproteobacteria,1K17T@119060|Burkholderiaceae",28216|Betaproteobacteria,P,binding-protein-dependent transport systems inner membrane component,-,-,-,ko:K02050,-,M00188,-,-,"ko00000,ko00002,ko02000","3.A.1.16,3.A.1.17",-,-,BPD_transp_1
lcl|NZ_JALQDU010000045.1_cds_WP_008346617.1_5174,1071679.BG57_28075,3.88e-162,456.0,"COG1028@1|root,COG1028@2|Bacteria,1MU2T@1224|Proteobacteria,2VN5A@28216|Betaproteobacteria,1K4RJ@119060|Burkholderiaceae",28216|Betaproteobacteria,IQ,NAD dependent epimerase/dehydratase family,-,-,1.1.1.401,ko:K21883,"ko00051,ko01120,map00051,map01120",-,R11339,RC00089,"ko00000,ko00001,ko01000",-,-,-,adh_short_C2
lcl|NZ_JALQDU010000045.1_cds_WP_250480896.1_5175,1071679.BG57_28080,2.56e-186,519.0,"COG0179@1|root,COG0179@2|Bacteria,1MUPF@1224|Proteobacteria,2VI5Z@28216|Betaproteobacteria,1K1Y5@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,PFAM fumarylacetoacetate (FAA) hydrolase,-,-,-,ko:K18336,"ko00051,ko01120,map00051,map01120",-,R10691,"RC00326,RC03236","ko00000,ko00001,ko01000",-,-,-,FAA_hydrolase
lcl|NZ_JALQDU010000045.1_cds_WP_250480905.1_5176,1071679.BG57_28085,2.3e-206,575.0,"COG0715@1|root,COG0715@2|Bacteria,1NDK3@1224|Proteobacteria,2WAX3@28216|Betaproteobacteria,1K4EA@119060|Burkholderiaceae",28216|Betaproteobacteria,M,"ABC transporter, phosphonate, periplasmic substrate-binding protein",-,-,-,ko:K02051,-,M00188,-,-,"ko00000,ko00002,ko02000","3.A.1.16,3.A.1.17",-,-,NMT1_2
lcl|NZ_JALQDU010000045.1_cds_WP_008346624.1_5177,1071679.BG57_28090,6.47e-214,591.0,"COG3386@1|root,COG3386@2|Bacteria,1MXVD@1224|Proteobacteria,2VJSC@28216|Betaproteobacteria,1KFH4@119060|Burkholderiaceae",28216|Betaproteobacteria,G,SMP-30/Gluconolaconase/LRE-like region,-,-,3.1.1.17,ko:K01053,"ko00030,ko00053,ko00930,ko01100,ko01110,ko01120,ko01130,ko01200,ko01220,map00030,map00053,map00930,map01100,map01110,map01120,map01130,map01200,map01220",M00129,"R01519,R02933,R03751","RC00537,RC00983","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,SGL
lcl|NZ_JALQDU010000045.1_cds_WP_008346626.1_5178,1071679.BG57_28095,7.93e-197,548.0,"COG0583@1|root,COG0583@2|Bacteria,1N3XX@1224|Proteobacteria,2W1ZG@28216|Betaproteobacteria,1K3FM@119060|Burkholderiaceae",28216|Betaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
lcl|NZ_JALQDU010000045.1_cds_WP_008346627.1_5179,398527.Bphyt_2214,8.29e-292,797.0,"COG4948@1|root,COG4948@2|Bacteria,1MURK@1224|Proteobacteria,2WB90@28216|Betaproteobacteria,1K2MP@119060|Burkholderiaceae",28216|Betaproteobacteria,M,"Mandelate racemase / muconate lactonizing enzyme, C-terminal domain",-,-,4.2.1.8,ko:K08323,"ko00040,ko01100,map00040,map01100",M00061,R05606,RC00543,"ko00000,ko00001,ko00002,ko01000",-,-,-,"MR_MLE_C,MR_MLE_N"
lcl|NZ_JALQDU010000045.1_cds_WP_008346630.1_5180,398527.Bphyt_2215,5.39e-264,729.0,"COG2271@1|root,COG2271@2|Bacteria,1MXE5@1224|Proteobacteria,2VR0G@28216|Betaproteobacteria,1K5Q3@119060|Burkholderiaceae",28216|Betaproteobacteria,G,Major Facilitator Superfamily,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1
lcl|NZ_JALQDU010000045.1_cds_WP_008346633.1_5181,948106.AWZT01000068_gene2551,8.28e-143,407.0,"COG1028@1|root,COG1028@2|Bacteria,1MWB6@1224|Proteobacteria,2VIXS@28216|Betaproteobacteria,1K60B@119060|Burkholderiaceae",28216|Betaproteobacteria,IQ,gluconate 5-dehydrogenase,kduD,-,"1.1.1.47,1.1.1.69","ko:K00034,ko:K00046","ko00030,ko01120,ko01200,map00030,map01120,map01200",-,"R01520,R01521",RC00066,"ko00000,ko00001,ko01000",-,-,-,"adh_short,adh_short_C2"
lcl|NZ_JALQDU010000045.1_cds_WP_008346635.1_5182,1472716.KBK24_0102925,7.42e-87,272.0,"COG0583@1|root,COG0583@2|Bacteria,1R70X@1224|Proteobacteria,2W8D3@28216|Betaproteobacteria,1K6KA@119060|Burkholderiaceae",28216|Betaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
lcl|NZ_JALQDU010000045.1_cds_WP_008346637.1_5183,1458357.BG58_17155,1.44e-197,551.0,"COG1216@1|root,COG1216@2|Bacteria,1N72Z@1224|Proteobacteria,2WI1D@28216|Betaproteobacteria,1KIQD@119060|Burkholderiaceae",28216|Betaproteobacteria,S,"glycosyl transferase, family 2",-,-,-,-,-,-,-,-,-,-,-,-,Glycos_transf_2
lcl|NZ_JALQDU010000045.1_cds_WP_008346639.1_5184,1071679.BG57_12100,4.94e-272,748.0,"COG1593@1|root,COG1593@2|Bacteria,1MU0F@1224|Proteobacteria,2VHJP@28216|Betaproteobacteria,1KGQ8@119060|Burkholderiaceae",28216|Betaproteobacteria,G,"Tripartite ATP-independent periplasmic transporter, DctM component",-,-,-,ko:K21393,-,-,-,-,"ko00000,ko02000",2.A.56.1,-,-,DctM
lcl|NZ_JALQDU010000045.1_cds_WP_008346641.1_5185,1071679.BG57_12105,6.57e-113,325.0,"COG3090@1|root,COG3090@2|Bacteria,1PJMX@1224|Proteobacteria,2VY2Z@28216|Betaproteobacteria,1K76M@119060|Burkholderiaceae",28216|Betaproteobacteria,G,"Tripartite ATP-independent periplasmic transporters, DctQ component",-,-,-,-,-,-,-,-,-,-,-,-,DctQ
lcl|NZ_JALQDU010000045.1_cds_WP_008346643.1_5186,1071679.BG57_12110,1.71e-223,619.0,"COG1638@1|root,COG1638@2|Bacteria,1MVHC@1224|Proteobacteria,2VHPJ@28216|Betaproteobacteria,1KGPQ@119060|Burkholderiaceae",28216|Betaproteobacteria,G,)transporter,-,-,-,-,-,-,-,-,-,-,-,-,DctP
lcl|NZ_JALQDU010000045.1_cds_WP_033535795.1_5187,1071679.BG57_12115,7.15e-95,276.0,"COG2030@1|root,COG2030@2|Bacteria,1PGHQ@1224|Proteobacteria,2W8WJ@28216|Betaproteobacteria,1K7E7@119060|Burkholderiaceae",28216|Betaproteobacteria,I,MaoC like domain,-,-,-,-,-,-,-,-,-,-,-,-,MaoC_dehydratas
lcl|NZ_JALQDU010000045.1_cds_WP_008346647.1_5188,1071679.BG57_12120,8.85e-150,426.0,"COG1024@1|root,COG1024@2|Bacteria,1MWZC@1224|Proteobacteria,2WE64@28216|Betaproteobacteria,1KBVD@119060|Burkholderiaceae",28216|Betaproteobacteria,I,Enoyl-CoA hydratase/isomerase,-,-,-,-,-,-,-,-,-,-,-,-,ECH_1
lcl|NZ_JALQDU010000045.1_cds_WP_008346648.1_5189,1071679.BG57_12125,1.1e-243,673.0,"COG1960@1|root,COG1960@2|Bacteria,1MUDR@1224|Proteobacteria,2VHT0@28216|Betaproteobacteria,1K30J@119060|Burkholderiaceae",28216|Betaproteobacteria,I,"Acyl-CoA dehydrogenase, C-terminal domain",-,-,1.3.8.1,ko:K00248,"ko00071,ko00280,ko00650,ko01100,ko01110,ko01120,ko01200,ko01212,map00071,map00280,map00650,map01100,map01110,map01120,map01200,map01212",-,"R01175,R01178,R02661,R03172,R04751","RC00052,RC00068,RC00076,RC00120,RC00148","ko00000,ko00001,ko01000",-,-,-,"Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
lcl|NZ_JALQDU010000045.1_cds_WP_033535816.1_5190,1071679.BG57_12130,7.79e-281,768.0,"COG1804@1|root,COG1804@2|Bacteria,1MVY1@1224|Proteobacteria,2W088@28216|Betaproteobacteria,1K0NC@119060|Burkholderiaceae",28216|Betaproteobacteria,C,CoA-transferase family III,-,-,-,-,-,-,-,-,-,-,-,-,CoA_transf_3
lcl|NZ_JALQDU010000045.1_cds_WP_008346652.1_5191,1071679.BG57_12135,7.08e-96,280.0,"COG2030@1|root,COG2030@2|Bacteria,1MWPK@1224|Proteobacteria,2VREB@28216|Betaproteobacteria,1K6Z9@119060|Burkholderiaceae",28216|Betaproteobacteria,I,N-terminal half of MaoC dehydratase,-,-,4.2.1.55,ko:K17865,"ko00630,ko00650,ko01120,ko01200,map00630,map00650,map01120,map01200",M00373,R03027,RC00831,"ko00000,ko00001,ko00002,ko01000",-,-,-,MaoC_dehydratas
lcl|NZ_JALQDU010000045.1_cds_WP_008346653.1_5192,1071679.BG57_12140,2.92e-201,558.0,"COG2207@1|root,COG2207@2|Bacteria,1MXDJ@1224|Proteobacteria",1224|Proteobacteria,K,Transcriptional regulator,pobR,-,-,ko:K18954,-,-,-,-,"ko00000,ko03000",-,-,-,"AraC_binding,HTH_18"
lcl|NZ_JALQDU010000045.1_cds_WP_235366153.1_5193,1071679.BG57_12145,3.86e-281,769.0,"COG4225@1|root,COG4225@2|Bacteria,1NQTS@1224|Proteobacteria,2WH9G@28216|Betaproteobacteria,1K5VP@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Glycosyl Hydrolase Family 88,-,-,3.2.1.180,ko:K18581,-,-,R10867,"RC00049,RC02427","ko00000,ko01000",-,GH88,-,Glyco_hydro_88
lcl|NZ_JALQDU010000045.1_cds_WP_008346656.1_5194,391038.Bphy_0224,3.01e-210,586.0,"COG3842@1|root,COG3842@2|Bacteria,1MU3I@1224|Proteobacteria,2VHEJ@28216|Betaproteobacteria,1K1XZ@119060|Burkholderiaceae",28216|Betaproteobacteria,P,Belongs to the ABC transporter superfamily,-,-,-,ko:K02052,"ko02024,map02024",M00193,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.11,-,-,"ABC_tran,TOBE_2"
lcl|NZ_JALQDU010000045.1_cds_WP_008346658.1_5195,1097668.BYI23_C006370,1.13e-176,493.0,"COG1177@1|root,COG1177@2|Bacteria,1MV4A@1224|Proteobacteria,2VMSC@28216|Betaproteobacteria,1K3MI@119060|Burkholderiaceae",28216|Betaproteobacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,-,-,-,ko:K02053,"ko02024,map02024",M00193,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.11,-,-,BPD_transp_1
lcl|NZ_JALQDU010000045.1_cds_WP_008346659.1_5196,1097668.BYI23_C006380,6.31e-203,564.0,"COG4132@1|root,COG4132@2|Bacteria,1NF20@1224|Proteobacteria,2VM5D@28216|Betaproteobacteria,1K1FQ@119060|Burkholderiaceae",28216|Betaproteobacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,-,-,-,ko:K02054,"ko02024,map02024",M00193,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.11,-,-,BPD_transp_1
lcl|NZ_JALQDU010000045.1_cds_WP_008346660.1_5197,1097668.BYI23_C006390,1.12e-249,687.0,"COG1840@1|root,COG1840@2|Bacteria,1Q13Q@1224|Proteobacteria,2VMBP@28216|Betaproteobacteria,1K1UV@119060|Burkholderiaceae",28216|Betaproteobacteria,P,PFAM extracellular solute-binding protein family 1,-,-,-,ko:K02055,"ko02024,map02024",M00193,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.11,-,-,SBP_bac_6
lcl|NZ_JALQDU010000045.1_cds_WP_008346661.1_5198,1097668.BYI23_C006400,1.15e-151,430.0,"COG1349@1|root,COG1349@2|Bacteria,1MUJG@1224|Proteobacteria,2VQ4E@28216|Betaproteobacteria,1K31T@119060|Burkholderiaceae",28216|Betaproteobacteria,K,PFAM regulatory protein DeoR,glcR,-,-,-,-,-,-,-,-,-,-,-,"DeoRC,HTH_DeoR"
lcl|NZ_JALQDU010000045.1_cds_WP_008346662.1_5199,1097668.BYI23_C006410,0.0,986.0,"COG1283@1|root,COG1283@2|Bacteria,1MUDE@1224|Proteobacteria,2VJWM@28216|Betaproteobacteria,1K0ZD@119060|Burkholderiaceae",28216|Betaproteobacteria,P,Na Pi-cotransporter II-related protein,nptA,-,-,ko:K03324,-,-,-,-,"ko00000,ko02000",2.A.58.2,-,-,"Na_Pi_cotrans,PhoU"
lcl|NZ_JALQDU010000045.1_cds_WP_008346663.1_5200,1071679.BG57_27415,4.77e-130,374.0,"COG0730@1|root,COG0730@2|Bacteria,1MVYH@1224|Proteobacteria,2VWVF@28216|Betaproteobacteria,1K4QM@119060|Burkholderiaceae",28216|Betaproteobacteria,S,membrane transporter protein,-,-,-,ko:K07090,-,-,-,-,ko00000,-,-,-,TauE
lcl|NZ_JALQDU010000045.1_cds_WP_008346664.1_5201,1458357.BG58_29335,9.34e-114,332.0,"COG4694@1|root,COG4694@2|Bacteria,1QWIN@1224|Proteobacteria,2VU5J@28216|Betaproteobacteria,1K10G@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Protein conserved in bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000045.1_cds_WP_008346665.1_5202,1071679.BG57_27330,1.85e-63,198.0,"COG3861@1|root,COG3861@2|Bacteria,1NHME@1224|Proteobacteria,2VYFG@28216|Betaproteobacteria,1K8YS@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Domain of unknown function (DUF2382),-,-,-,-,-,-,-,-,-,-,-,-,DUF2382
lcl|NZ_JALQDU010000045.1_cds_WP_008346666.1_5203,1071679.BG57_27325,1.74e-145,416.0,"COG3861@1|root,COG3861@2|Bacteria,1RJWQ@1224|Proteobacteria,2VTBN@28216|Betaproteobacteria,1K0JF@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Domain of unknown function (DUF2382),-,-,-,-,-,-,-,-,-,-,-,-,DUF2382
lcl|NZ_JALQDU010000045.1_cds_WP_008346667.1_5204,1071679.BG57_31375,1.53e-149,422.0,"COG1802@1|root,COG1802@2|Bacteria,1MW9G@1224|Proteobacteria,2VQ9U@28216|Betaproteobacteria,1K06G@119060|Burkholderiaceae",28216|Betaproteobacteria,K,FCD,-,-,-,-,-,-,-,-,-,-,-,-,"FCD,GntR"
lcl|NZ_JALQDU010000045.1_cds_WP_008346668.1_5205,1071679.BG57_31370,1.17e-82,245.0,"COG4319@1|root,COG4319@2|Bacteria,1RD4M@1224|Proteobacteria,2WH19@28216|Betaproteobacteria,1K7P3@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Protein of unknown function (DUF3225),-,-,-,-,-,-,-,-,-,-,-,-,DUF3225
lcl|NZ_JALQDU010000045.1_cds_WP_033535797.1_5206,1071679.BG57_31365,1.09e-143,406.0,"COG1335@1|root,COG1335@2|Bacteria,1MV0W@1224|Proteobacteria,2VI5N@28216|Betaproteobacteria,1K07A@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,Isochorismatase family,-,-,-,-,-,-,-,-,-,-,-,-,Isochorismatase
lcl|NZ_JALQDU010000045.1_cds_WP_008346670.1_5207,1071679.BG57_31360,4.58e-247,677.0,"COG0388@1|root,COG0388@2|Bacteria,1MY3W@1224|Proteobacteria,2VJ1X@28216|Betaproteobacteria,1K2JN@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Carbon-nitrogen hydrolase,amiF,-,"3.5.1.4,3.5.1.49","ko:K01426,ko:K01455","ko00330,ko00360,ko00380,ko00460,ko00627,ko00630,ko00643,ko00910,ko01120,ko01200,map00330,map00360,map00380,map00460,map00627,map00630,map00643,map00910,map01120,map01200",-,"R00524,R02540,R03096,R03180,R03909,R05551,R05590","RC00010,RC00100,RC00950,RC01025,RC02432,RC02810","ko00000,ko00001,ko01000",-,-,-,CN_hydrolase
lcl|NZ_JALQDU010000045.1_cds_WP_008346672.1_5208,1071679.BG57_31355,0.0,910.0,"COG3845@1|root,COG3845@2|Bacteria,1NT0H@1224|Proteobacteria,2VN96@28216|Betaproteobacteria,1K300@119060|Burkholderiaceae",28216|Betaproteobacteria,S,ATPases associated with a variety of cellular activities,-,-,3.6.3.17,ko:K02056,-,M00221,-,-,"ko00000,ko00002,ko01000,ko02000",3.A.1.2,-,-,ABC_tran
lcl|NZ_JALQDU010000045.1_cds_WP_008346673.1_5209,1071679.BG57_31350,1.45e-167,468.0,"COG1335@1|root,COG1335@2|Bacteria,1MV0W@1224|Proteobacteria,2VNSG@28216|Betaproteobacteria,1KGTX@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,Isochorismatase family,-,-,-,-,-,-,-,-,-,-,-,-,Isochorismatase
lcl|NZ_JALQDU010000045.1_cds_WP_008346674.1_5210,1071679.BG57_31345,2.44e-214,592.0,"COG1079@1|root,COG1079@2|Bacteria,1MVDQ@1224|Proteobacteria,2VIDU@28216|Betaproteobacteria,1K5M5@119060|Burkholderiaceae",28216|Betaproteobacteria,P,Belongs to the binding-protein-dependent transport system permease family,-,-,-,ko:K02057,-,M00221,-,-,"ko00000,ko00002,ko02000",3.A.1.2,-,-,BPD_transp_2
lcl|NZ_JALQDU010000045.1_cds_WP_033535798.1_5211,1071679.BG57_31340,2.5e-241,666.0,"COG4603@1|root,COG4603@2|Bacteria,1MX6V@1224|Proteobacteria,2VPBQ@28216|Betaproteobacteria,1K43R@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Branched-chain amino acid transport system / permease component,-,-,-,ko:K02057,-,M00221,-,-,"ko00000,ko00002,ko02000",3.A.1.2,-,-,BPD_transp_2
lcl|NZ_JALQDU010000045.1_cds_WP_008346678.1_5212,1071679.BG57_31335,3.84e-258,708.0,"COG1744@1|root,COG1744@2|Bacteria,1MWTM@1224|Proteobacteria,2VKFY@28216|Betaproteobacteria,1K48T@119060|Burkholderiaceae",28216|Betaproteobacteria,S,ABC transporter substrate-binding protein PnrA-like,-,-,-,"ko:K02058,ko:K07335",-,M00221,-,-,"ko00000,ko00002,ko02000",3.A.1.2,-,-,Bmp
lcl|NZ_JALQDU010000045.1_cds_WP_008346680.1_5213,1071679.BG57_31330,0.0,1008.0,"COG0154@1|root,COG0154@2|Bacteria,1MUVQ@1224|Proteobacteria,2VK3H@28216|Betaproteobacteria,1K1WN@119060|Burkholderiaceae",28216|Betaproteobacteria,J,Allophanate hydrolase,atzF,-,3.5.1.54,ko:K01457,"ko00220,ko00791,ko01100,ko01120,map00220,map00791,map01100,map01120",-,R00005,RC02756,"ko00000,ko00001,ko01000",-,-,-,Amidase
lcl|NZ_JALQDU010000045.1_cds_WP_008346682.1_5214,1071679.BG57_20160,2.37e-133,385.0,"COG2116@1|root,COG2116@2|Bacteria,1N8YM@1224|Proteobacteria,2WDIQ@28216|Betaproteobacteria,1K2AI@119060|Burkholderiaceae",28216|Betaproteobacteria,P,Formate nitrite transporter,-,-,-,ko:K21990,-,-,-,-,ko00000,1.A.16.4,-,-,Form_Nir_trans
lcl|NZ_JALQDU010000045.1_cds_WP_008346683.1_5215,948106.AWZT01000001_gene5489,2.24e-13,67.4,"2AH30@1|root,317CA@2|Bacteria,1PYN7@1224|Proteobacteria,2WDU0@28216|Betaproteobacteria,1KB03@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000045.1_cds_WP_008346685.1_5216,1071679.BG57_27065,5.06e-190,535.0,"COG0438@1|root,COG0438@2|Bacteria,1MWSZ@1224|Proteobacteria,2VN89@28216|Betaproteobacteria,1K6BI@119060|Burkholderiaceae",28216|Betaproteobacteria,M,PFAM glycosyl transferase group 1,-,-,-,-,-,-,-,-,-,-,-,-,"Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1"
lcl|NZ_JALQDU010000045.1_cds_WP_008346687.1_5217,1071679.BG57_27060,3.16e-194,545.0,"COG0438@1|root,COG0438@2|Bacteria,1MWSZ@1224|Proteobacteria,2VMD3@28216|Betaproteobacteria,1K4RT@119060|Burkholderiaceae",28216|Betaproteobacteria,M,PFAM glycosyl transferase group 1,-,-,-,-,-,-,-,-,-,-,-,-,"Glyco_transf_4,Glycos_transf_1"
lcl|NZ_JALQDU010000045.1_cds_WP_250480897.1_5218,1071679.BG57_27055,7.46e-302,838.0,"COG0433@1|root,COG0561@1|root,COG0433@2|Bacteria,COG0561@2|Bacteria,1P5B8@1224|Proteobacteria,2W8UU@28216|Betaproteobacteria,1K4NW@119060|Burkholderiaceae",28216|Betaproteobacteria,S,PFAM Haloacid dehalogenase domain protein hydrolase type 3,-,-,-,-,-,-,-,-,-,-,-,-,Hydrolase_3
lcl|NZ_JALQDU010000045.1_cds_WP_008346690.1_5219,1071679.BG57_10005,2.85e-232,643.0,"COG1902@1|root,COG1902@2|Bacteria,1MVE0@1224|Proteobacteria,2VHDY@28216|Betaproteobacteria,1K6U4@119060|Burkholderiaceae",28216|Betaproteobacteria,C,NADH:flavin oxidoreductase / NADH oxidase family,-,-,1.3.1.34,ko:K00219,-,-,-,-,"ko00000,ko01000",-,-,-,Oxidored_FMN
lcl|NZ_JALQDU010000045.1_cds_WP_008346692.1_5220,640512.BC1003_3729,1.55e-119,347.0,"COG1346@1|root,COG1346@2|Bacteria,1MV81@1224|Proteobacteria,2VH4N@28216|Betaproteobacteria,1K2SA@119060|Burkholderiaceae",28216|Betaproteobacteria,M,PFAM LrgB family protein,lrgB,-,-,-,-,-,-,-,-,-,-,-,LrgB
lcl|NZ_JALQDU010000045.1_cds_WP_008346694.1_5221,339670.Bamb_6074,1.14e-46,153.0,"COG1380@1|root,COG1380@2|Bacteria,1N753@1224|Proteobacteria,2VTZY@28216|Betaproteobacteria,1K7RD@119060|Burkholderiaceae",28216|Betaproteobacteria,S,PFAM LrgA family protein,lrgA,-,-,ko:K06518,-,-,-,-,"ko00000,ko02000",1.E.14.2,-,-,LrgA
lcl|NZ_JALQDU010000045.1_cds_WP_008346696.1_5222,1071679.BG57_24155,5.86e-98,286.0,"COG3685@1|root,COG3685@2|Bacteria,1R4MJ@1224|Proteobacteria,2W1X2@28216|Betaproteobacteria,1K8Z5@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Domain of unknown function (DUF892),yciE,-,-,-,-,-,-,-,-,-,-,-,DUF892
lcl|NZ_JALQDU010000045.1_cds_WP_008346698.1_5223,1071679.BG57_18640,1.04e-46,158.0,"COG5637@1|root,COG5637@2|Bacteria,1N6H4@1224|Proteobacteria,2VV0W@28216|Betaproteobacteria,1K4RI@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Cyclase dehydrase,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000045.1_cds_WP_008346702.1_5225,1071679.BG57_27075,4.01e-12,62.0,"2AH01@1|root,3178T@2|Bacteria,1PYIQ@1224|Proteobacteria,2WDQW@28216|Betaproteobacteria,1KAU0@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000045.1_cds_WP_008346705.1_5227,398527.Bphyt_5284,1.37e-244,703.0,"COG0745@1|root,COG4191@1|root,COG0745@2|Bacteria,COG4191@2|Bacteria,1RCM9@1224|Proteobacteria,2VHTK@28216|Betaproteobacteria,1K48U@119060|Burkholderiaceae",28216|Betaproteobacteria,T,Histidine kinase,-,-,-,-,-,-,-,-,-,-,-,-,"GAF_2,HATPase_c,HisKA,PAS_3,PAS_4,PAS_9,Response_reg,dCache_1"
lcl|NZ_JALQDU010000045.1_cds_WP_008346707.1_5228,1097668.BYI23_A013710,1.99e-210,583.0,"COG3485@1|root,COG3485@2|Bacteria,1MX7W@1224|Proteobacteria,2VM31@28216|Betaproteobacteria,1JZQ3@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,"catechol 1,2-dioxygenase",catA,-,1.13.11.1,ko:K03381,"ko00361,ko00362,ko00364,ko00623,ko01100,ko01120,ko01220,map00361,map00362,map00364,map00623,map01100,map01120,map01220",M00568,"R00817,R04258,R05299,R08114,R08115,R09134","RC00388,RC00535,RC01366","ko00000,ko00001,ko00002,ko01000",-,-,-,"Dioxygenase_C,Dioxygenase_N"
lcl|NZ_JALQDU010000045.1_cds_WP_008346709.1_5229,1097668.BYI23_A013740,1e-272,748.0,"COG3203@1|root,COG3203@2|Bacteria,1R8YD@1224|Proteobacteria,2VNCH@28216|Betaproteobacteria,1K021@119060|Burkholderiaceae",28216|Betaproteobacteria,M,PFAM porin Gram-negative type,-,-,-,ko:K03285,-,-,-,-,ko00000,1.B.1,-,-,Porin_4
lcl|NZ_JALQDU010000045.1_cds_WP_081851805.1_5230,216591.BCAM2113,4.29e-297,814.0,"COG0477@1|root,COG0477@2|Bacteria,1MU46@1224|Proteobacteria,2VJXD@28216|Betaproteobacteria,1K4B5@119060|Burkholderiaceae",28216|Betaproteobacteria,EGP,Major facilitator Superfamily,-,-,-,-,-,-,-,-,-,-,-,-,"MFS_1,Sugar_tr"
lcl|NZ_JALQDU010000045.1_cds_WP_008346712.1_5231,1097668.BYI23_A013760,2.31e-277,759.0,"COG1960@1|root,COG1960@2|Bacteria,1MXMQ@1224|Proteobacteria,2VJZ7@28216|Betaproteobacteria,1KIC8@119060|Burkholderiaceae",28216|Betaproteobacteria,I,Acyl-CoA dehydrogenase type 2 domain,-,-,"1.14.13.235,1.14.14.27","ko:K20942,ko:K22027","ko00362,ko01120,map00362,map01120",-,R11348,RC00046,"ko00000,ko00001,ko01000",-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_N"
lcl|NZ_JALQDU010000045.1_cds_WP_008346713.1_5232,216591.BCAM2115,5.89e-109,315.0,"COG1853@1|root,COG1853@2|Bacteria,1NESS@1224|Proteobacteria,2VRUZ@28216|Betaproteobacteria,1K6WY@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Flavin reductase like domain,hpaC,-,1.5.1.36,"ko:K00484,ko:K09024","ko00240,ko00350,ko00740,ko01100,ko01120,ko01220,map00240,map00350,map00740,map01100,map01120,map01220",-,"R02698,R03299,R05705,R09748,R09750,R09936","RC00046,RC00126,RC02732","ko00000,ko00001,ko01000",-,-,-,Flavin_Reduct
lcl|NZ_JALQDU010000045.1_cds_WP_008346716.1_5233,1097668.BYI23_A013780,7.28e-129,369.0,"29U4Z@1|root,30FEK@2|Bacteria,1R5Q6@1224|Proteobacteria,2W41M@28216|Betaproteobacteria,1K33A@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000045.1_cds_WP_033535823.1_5234,216591.BCAM2117,4.84e-204,566.0,"COG0583@1|root,COG0583@2|Bacteria,1RA1N@1224|Proteobacteria,2WGDT@28216|Betaproteobacteria,1K2AS@119060|Burkholderiaceae",28216|Betaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
